giga_id_school,education_level,latitude,longitude,electricity_availability,internet_availability,connectivity_type,fiber_node_distance,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,twoG,threeG,fourG
90287458-ddce-4068-879e-e009ac6ea0e0,Primary,-2.41981,29.6485,ON GRID,NONE,None,9.82,50.93,9.11,9.1,1,0,1
fa9f9a61-fc9e-4b4b-b8d1-af11f90cfa8f,Primary,-2.40922,29.6555,ON GRID,USB_MODEM,3G,11.17,50.56,10.47,10.47,1,0,1
dbbdca22-ac42-45e1-9844-73fbec167cb5,Primary,-2.39664,29.67697,ON GRID,USB_MODEM,3G,8.74,51.19,11.76,8.97,1,0,1
f06defac-d1ec-424a-9036-2246b4c108f1,Primary,-2.372361111,29.67575,ON GRID,USB_MODEM,3G,7.78,49.22,12.4,8.25,1,0,1
b4037996-d127-4111-84ee-73f082241cec,Secondary,-2.44211,29.60156,ON GRID,WIMAX,3.5G,4.44,49.74,3.85,3.88,1,0,1
ef55f9b2-a38f-4873-803b-511dc51eb3c5,Secondary,-2.4305,29.60538889,OFF GRID,NONE,None,5.76,48.92,5.19,5.23,1,0,1
338a1c9b-dfcd-4937-baaa-d1922ea9200d,Secondary,-2.422055556,29.62527778,ON GRID,NONE,None,7.79,49.49,7.14,7.16,1,0,1
db7d7bf0-20af-4f24-b6be-cd188e8523cf,Secondary,-2.40617,29.60339,OFF GRID,NONE,None,8.14,46.61,7.67,7.56,1,0,1
6435c888-3a26-4e98-9b80-ec40e8769fdf,Primary,-2.39389,29.58844,ON GRID,USB_MODEM,3G,9.12,44.53,8.76,8.47,1,0,1
394fbb0a-4804-409e-a921-e88e5a88729d,Secondary,-2.389888889,29.60991667,ON GRID,NONE,None,10.07,45.64,9.59,9.5,1,0,1
f8100df1-fb03-49d5-8ade-9aa46265b5ce,Secondary,-2.38294,29.63233,ON GRID,USB_MODEM,3G,11.81,46.67,11.23,11.27,0,0,1
4db26417-5b85-4aa7-ad82-46624963bc7f,Secondary,-2.36825,29.59803,ON GRID,NONE,None,12.07,42.95,11.69,11.44,1,0,1
fc6290b4-6f3c-4a84-a26f-653aa6cf9002,Secondary,-2.3401388,29.5933611,ON GRID,USB_MODEM,3G,15.09,40.25,14.72,14.14,1,0,1
745a28e9-4ee9-43a6-921a-914d9d7e617c,Primary,-2.318472222,29.61588889,ON GRID,USB_MODEM,3G,14.72,40.29,11.39,11.69,0,0,1
95dbf937-6500-4e1e-8f40-a45963b3de30,Secondary,-2.38519,29.71578,ON GRID,USB_MODEM,3G,4.59,49.65,9.43,4.62,1,0,1
b139e8d3-432e-4b46-9f76-a5edf66ec73e,Primary,-2.3735,29.70183,ON GRID,USB_MODEM,3G,5.08,49.3,9.88,5.45,1,0,1
bc9107a7-6747-4d01-9b51-ad10e88cb09b,Primary,-2.3735,29.70183333,ON GRID,USB_MODEM,3G,5.08,49.3,9.88,5.45,1,0,1
ae10a972-00eb-45f3-8b29-26769b1e2a59,Primary,-2.35614,29.7045,ON GRID,USB_MODEM,3G,4.32,47.5,8.76,4.96,1,0,1
b41237cc-f67f-4c3f-ad5b-1a0e1900e64c,Secondary,-2.35333,29.70311,ON GRID,NONE,None,4.47,47.32,8.8,5.15,1,0,1
4618bf4f-95e0-4c9d-86f3-bca2ee13f63e,Primary,-2.35106,29.71881,ON GRID,USB_MODEM,3G,2.75,46.2,7.07,3.49,1,0,1
019ed9cc-a10a-4f8a-bb8d-debadef07657,Secondary,-2.349722222,29.69122222,ON GRID,USB_MODEM,3G,5.82,47.7,9.79,6.52,1,0,1
7108687e-44b4-4c31-9577-c1c90cd6eb3a,Secondary,-2.34972,29.69122,ON GRID,USB_MODEM,3G,5.82,47.7,9.79,6.52,1,0,1
3ea50bfb-6c6d-4183-9aee-e1594343cad0,Primary,-2.32931,29.7115,ON GRID,USB_MODEM,3G,4.49,44.58,6.64,5.37,1,0,1
34f7fe37-f425-4579-aacb-86519ac43965,Secondary,-2.31664,29.68228,ON GRID,USB_MODEM,3G,7.96,45.3,7.57,8.83,1,0,1
e10716ad-30bd-435e-a86d-8c62a0243398,Primary,-2.3723611,29.67575,ON GRID,WIMAX,3.5G,7.78,49.22,12.4,8.25,1,0,1
c64c0401-c79c-443a-9a88-2574d83bee26,Secondary,-2.3483888,29.6619722,ON GRID,FOUR_G,4G,9.07,46.3,11.49,9.76,0,0,1
15b9abee-d10e-4656-ba8b-16f5ff09e193,Primary,-2.34339,29.67097,ON GRID,USB_MODEM,3G,8.14,46.69,10.7,8.86,1,0,1
2812ca8e-8fea-4b67-82f0-1d507ceb4cbf,Primary,-2.343388889,29.67097222,ON GRID,USB_MODEM,3G,8.14,46.69,10.7,8.86,1,0,1
02740af4-4f62-41f1-936b-d4826837d987,Primary,-2.3333,29.655,ON GRID,FOUR_G,4G,10.09,44.62,10.18,10.86,1,0,1
9aaec71e-8d09-4494-a768-6b5210e333ba,Secondary,-2.3314722,29.64175,ON GRID,USB_MODEM,3G,11.57,43.38,10.67,12.33,1,0,1
0f255338-85cb-401a-a9f5-beaf7206f283,Primary,-2.31944,29.65306,ON GRID,USB_MODEM,3G,10.75,43.46,8.89,11.57,1,0,1
4f4332cd-6ab8-49fc-a291-a58ea7165b62,Secondary,-2.29503,29.64556,ON GRID,USB_MODEM,3G,12.7,41.13,7.21,10.01,1,0,1
9fe38ae7-7d51-4646-841b-1b6daa31c987,Secondary,-2.295027778,29.64555556,ON GRID,USB_MODEM,3G,12.7,41.13,7.21,10.01,1,0,1
ec420e30-336a-4896-a464-ae4a3df47406,Secondary,-2.28381,29.67525,ON GRID,USB_MODEM,3G,10.87,42.98,4.26,10.61,1,0,0
9d48dcaf-cba4-4d38-b81f-3d3053069dbf,Primary,-2.30322,29.71019,ON GRID,FOUR_G,4G,6.74,42.27,5.74,7.61,1,0,1
5d2bd5c0-14e6-4f4b-a59a-87825e54735c,Secondary,-2.2735,29.69994,ON GRID,WIMAX,3.5G,9.63,40.34,2.9,8.74,1,0,1
251f2c80-30c5-4344-b89a-d3d256f875f9,Primary,-2.271222222,29.70141667,ON GRID,USB_MODEM,3G,9.41,40.04,2.73,8.62,1,0,1
df5eb691-c4c8-4184-a965-10410ca36249,Primary,-2.27122,29.70142,ON GRID,USB_MODEM,3G,9.41,40.04,2.73,8.62,1,0,1
44a5c706-60ee-4411-a208-fc2ef1fecee4,Secondary,-2.257472222,29.69072222,ON GRID,USB_MODEM,3G,10.33,39.65,0.96,8.13,1,0,1
3f8a1e5c-bfaf-4304-9e24-dd176834c84d,Secondary,-2.25747,29.69072,OFF GRID,NONE,None,10.33,39.65,0.96,8.13,1,0,1
57ccf36f-ecce-4234-99ba-ee24f8eec198,Secondary,-2.25347,29.69125,ON GRID,FOUR_G,4G,10.25,39.29,0.52,7.74,1,0,1
4369bde3-bb68-46b3-9469-1a856ef23801,Secondary,-2.24417,29.68631,OFF GRID,NONE,None,10.81,38.91,0.75,6.58,1,0,1
6c11c6e7-7cd2-49b9-b7aa-f3c805ed8af2,Primary,-2.24325,29.69066667,OFF GRID,USB_MODEM,3G,10.33,38.5,0.61,6.67,1,0,1
abedfbcf-883a-4eab-ac0d-c45061ba2a5f,Primary,-2.24325,29.69066667,ON GRID,USB_MODEM,3G,10.33,38.5,0.61,6.67,1,0,1
b988a77a-e101-4b2e-805b-31f4c15564fc,Primary,-2.3184722,29.6158888,ON GRID,USB_MODEM,3G,14.72,40.29,11.39,11.69,0,0,1
4fe35255-1555-48b9-ac6d-479557043be2,Primary,-2.294944444,29.60255556,OFF GRID,NONE,None,16.98,37.44,11.11,9.07,1,0,0
0bef24de-c805-4539-9c91-d94839bb3424,Primary,-2.2880277,29.6282777,ON GRID,USB_MODEM,3G,14.74,39.14,8.24,8.61,1,0,0
e88b7f93-588e-4dfd-b8be-5fd488396ee6,Secondary,-2.256972222,29.61488889,ON GRID,USB_MODEM,3G,17.88,35.88,8.54,4.93,1,0,0
5569935c-a32e-441e-8b44-07b5583dee57,Secondary,-2.256972222,29.61488889,ON GRID,USB_MODEM,3G,17.88,35.88,8.54,4.93,1,0,0
3fdc8a2a-73d2-4c64-a896-a84afcea6cb0,Primary,-2.2458611,29.6197777,OFF GRID,NONE,None,18.2,35.64,7.96,3.88,1,0,1
03c6cea2-192d-4feb-83cb-7c834e7aeda4,Secondary,-2.22606,29.61603,ON GRID,NONE,None,18.8,34.13,8.73,1.72,1,0,1
adbc4ee2-07fd-4298-bd26-46672c39770f,Primary,-2.22369,29.61644,OFF GRID,NONE,None,18.79,34.03,8.77,1.54,1,0,1
f0f5752e-3098-40ef-8e01-decf3da597b3,Secondary,-2.21578,29.60711,ON GRID,NONE,None,19.96,32.7,10.04,0.3,1,0,1
6e067a46-b501-4c7b-9dd9-eaa6fb8a932b,Primary,-2.189638889,29.62777778,ON GRID,USB_MODEM,3G,18.55,33.44,9.62,0.91,1,0,1
d4daf4bd-c4c9-42bb-981d-9097ef744dcc,Secondary,-2.283805556,29.67525,ON GRID,USB_MODEM,3G,10.87,42.98,4.26,10.61,1,0,0
2b1c78d1-6626-40ea-9c75-7f0fff8b4b77,Primary,-2.2723055,29.6386388,ON GRID,USB_MODEM,3G,14.76,39.02,6.4,7.41,1,0,0
ae0bb29f-304a-4198-973c-1a5d6a996759,Primary,-2.26025,29.6565277,ON GRID,USB_MODEM,3G,14.15,39.94,4.06,7.55,1,0,1
ca1e8c42-4439-40ee-b79d-0e30f87fd732,Primary,-2.25203,29.67719,OFF GRID,NONE,None,11.81,40.24,1.6,7.16,1,0,1
912fcc52-af2a-4902-aad4-3016e26efea6,Primary,-2.252027778,29.67719444,OFF GRID,USB_MODEM,3G,11.81,40.24,1.6,7.15,1,0,1
71e2312d-0ea9-4655-906d-25941ce9df03,Secondary,-2.226611111,29.65022222,ON GRID,USB_MODEM,3G,15.03,37.48,5.18,4.08,1,0,1
8fcad905-b2b5-4934-9674-764fb515039a,Secondary,-2.22503,29.64911,ON GRID,NONE,None,15.18,37.29,5.37,3.91,1,0,1
2e783c9c-2b87-4e09-8896-4cd1bb340fc3,Primary,-2.22408,29.64931,ON GRID,NONE,None,15.18,37.26,5.4,3.8,1,0,1
93a2ea31-7d87-41c5-8f85-e12c6e24e36f,Secondary,-2.2238333,29.65022,ON GRID,WIMAX,3.5G,15.09,37.34,5.33,3.77,1,0,1
4031db63-4e41-4d1b-a8f6-90ff719d63fd,Primary,-2.216861111,29.66338889,ON GRID,USB_MODEM,3G,13.84,38.3,4.69,3.17,1,0,1
281c8c2a-3ab7-4eb0-88dc-9212289f1a7b,Secondary,-2.241083333,29.68808333,OFF GRID,NONE,None,10.64,38.53,0.92,6.34,1,0,1
d7dd40eb-9a91-4861-bcd5-28f985dd123d,Primary,-2.234527778,29.68508333,OFF GRID,USB_MODEM,3G,11.06,38.25,1.72,5.54,1,0,1
6c1e25f2-d9c4-44ec-b35a-2a1465919cb4,Secondary,-2.2345277,29.6850833,OFF GRID,NONE,None,11.06,38.25,1.72,5.54,1,0,1
b33c43cb-f2ae-46d8-bb34-5eb226d4f1e3,Secondary,-2.224944444,29.71302778,ON GRID,USB_MODEM,3G,8.3,35.32,3.58,4.48,1,0,1
b943009e-cfeb-4e60-af3a-2683bdf86799,Secondary,-2.22494,29.68692,ON GRID,NONE,None,11.08,37.36,2.68,4.68,1,0,1
2d702440-3a30-4489-9a19-2243fd08e283,Secondary,-2.22494,29.71303,ON GRID,NONE,None,8.3,35.32,3.58,4.48,1,0,1
97e101de-b3f6-418e-99b2-83c50f2b82a6,Secondary,-2.21764,29.68919,OFF GRID,USB_MODEM,3G,11.07,36.62,3.45,4.15,1,0,1
b8bcb059-5f6b-45d4-bc47-b0f47002596f,Primary,-2.20656,29.70183,ON GRID,NONE,None,10.26,34.76,4.81,3.54,1,0,1
e23cf50f-43f2-4891-9b19-e896a3ed91f7,Primary,-2.206555556,29.70183333,ON GRID,USB_MODEM,3G,10.26,34.76,4.81,3.53,1,0,1
f267aaac-48f0-4f7e-bd3a-a5f893192878,Secondary,-2.18725,29.69075,OFF GRID,FOUR_G,4G,12.42,34.27,6.8,2.77,1,0,1
e402ec49-9227-40b4-8847-e05edc5a6abd,Primary,-2.367472222,29.38144444,OFF GRID,NONE,None,22.14,33.18,20.06,9.33,0,0,0
78a783fa-235e-4c0e-b166-b2759d681423,Primary,-2.367472222,29.38144444,ON GRID,USB_MODEM,3G,22.14,33.18,20.06,9.33,0,0,0
6b9bd1ba-65d0-4331-bdaf-d61de5387197,Primary,-2.28636,29.28664,ON GRID,USB_MODEM,3G,8.45,24.69,22.75,6.76,0,0,0
53b7cf8e-dedd-4106-95c2-6b6d48910661,Primary,-2.28358,29.29244,ON GRID,NONE,None,8.9,24.25,23.46,7.03,1,0,0
1029eb90-b784-4ba3-a14a-3972a9ccb7d9,Primary,-2.26269,29.37222,OFF GRID,NONE,None,17.11,21.55,20.49,13.67,1,0,1
2f01fee2-7185-474c-ae25-0bc6cf889781,Primary,-2.26,29.37222,OFF GRID,NONE,None,17.09,21.25,20.2,13.38,1,0,1
14fe1819-a706-422a-bf88-b6657ba844f5,Secondary,-2.2521666,29.3435833,OFF GRID,NONE,None,13.88,20.28,19.23,11.17,1,0,1
2e772208-7fcc-466e-8847-abf49a9563d4,Primary,-2.251083333,29.32702778,ON GRID,USB_MODEM,3G,12.04,20.18,19.29,9.33,1,0,1
ebfed99b-9200-4c73-8828-7e7d72cb60fc,Primary,-2.25108,29.32703,ON GRID,NONE,None,12.04,20.18,19.29,9.33,1,0,1
529c332b-4c2e-45a9-9f46-8971346833f0,Primary,-2.249972222,29.2955,ON GRID,NONE,None,8.53,20.55,19.98,5.83,1,0,1
b32290d8-d270-4edd-9b81-6972536b1b01,Primary,-2.29714,29.24422,ON GRID,USB_MODEM,3G,5.74,27.27,17.89,5.03,1,0,0
19069622-9ead-436a-b4dc-7d13a5dfb94b,Primary,-2.296722222,29.25727778,ON GRID,USB_MODEM,3G,6.54,26.71,19.3,5.82,0,0,0
c5b04442-7261-4b3d-b968-7d027aec9a2e,Primary,-2.2967222,29.2572777,ON GRID,NONE,None,6.54,26.71,19.3,5.82,0,0,0
199f3ab5-827f-4f69-9eb5-9ba4d200f27f,Secondary,-2.29336,29.18064,ON GRID,NONE,None,6.24,30.31,11.46,5.73,1,0,0
c7f8e155-4d41-4516-a7ef-0e4765d7f08b,Secondary,-2.29294,29.25836,ON GRID,WIMAX,3.5G,6.31,26.27,19.53,5.6,1,0,0
9bf655c4-0bde-4d86-bc9f-b89639cdc33f,Primary,-2.2915,29.2238611,ON GRID,NONE,None,4.41,27.65,15.94,3.82,1,0,0
686b5016-0a8f-4652-8c8c-0e5be32c228d,Primary,-2.2905,29.1455,ON GRID,NONE,None,9.2,32.47,8.43,3.2,1,0,1
a84bcde3-1d5f-4086-84f4-856725a2e6e0,Primary,-2.2895,29.17508,ON GRID,USB_MODEM,3G,6.39,30.32,11.14,5.42,1,0,0
42a565d3-b846-4bd1-a2db-82df465093dd,Primary,-2.2878888,29.20025,ON GRID,NONE,None,4.48,28.6,13.68,4.25,1,0,0
030e802a-85e3-4698-aca0-2d672eef2bde,Secondary,-2.28581,29.25403,ON GRID,NONE,None,5.42,25.7,19.31,4.7,1,0,0
39217bc3-eb0b-4c57-9b03-8b16747aff2d,Secondary,-2.28556,29.17447,ON GRID,FOUR_G,4G,6.17,30.01,11.31,5.62,1,0,1
e06e4625-5233-4b44-9c9d-a439ecda645e,Secondary,-2.285555556,29.17447222,ON GRID,USB_MODEM,3G,6.17,30.01,11.31,5.63,1,0,1
80c2f21c-fa58-4566-b426-416c67679bb8,Primary,-2.28442,29.23147,ON GRID,NONE,None,3.85,26.57,17.01,3.18,1,0,0
dba3ef94-4521-4b1c-aa8c-5d1cbe7d54e4,Primary,-2.284416667,29.23147222,ON GRID,USB_MODEM,3G,3.85,26.57,17.01,3.18,1,0,0
5219c4d6-4b95-4fed-82f5-985c30d35b60,Primary,-2.27747,29.22642,ON GRID,USB_MODEM,3G,2.94,26.14,16.8,2.3,0,0,0
75b88646-49aa-44c4-b637-ecfae2d68da8,Secondary,-2.27481,29.24981,ON GRID,NONE,None,4.27,24.75,19.3,3.56,1,0,0
8715dd93-a0fd-4e17-b394-cf9ab03a7a12,Secondary,-2.27331,29.19456,ON GRID,FOUR_G,4G,3.58,27.6,13.92,3.64,1,0,0
261040ca-cba6-47b4-8cbe-c9b59885a6d8,Primary,-2.26683,29.19964,OFF GRID,NONE,None,2.69,26.69,14.79,2.81,1,0,1
9789d698-070d-4a64-9b96-2a921dc66d6d,Primary,-2.2661388,29.1786666,ON GRID,FOUR_G,4G,4.73,28.03,12.98,5.03,1,0,0
fe012a95-fe57-47c6-93ce-26286d19b569,Secondary,-2.2621388,29.2172222,ON GRID,NONE,None,1.14,25.18,16.71,0.85,1,0,1
dc0cc5e3-245e-411b-8bea-9a7b8beb8234,Secondary,-2.26131,29.21694,ON GRID,WIMAX,3.5G,1.05,25.12,16.74,0.82,1,0,1
7501ec34-dad5-43f3-94d4-a8d02ffcb16a,Primary,-2.2555,29.22481,ON GRID,USB_MODEM,3G,0.77,24.11,17.82,0.27,1,0,0
fe3577ce-e629-4b83-8918-3945b7295e51,Primary,-2.25489,29.22303,ON GRID,WIMAX,3.5G,0.57,24.16,17.69,0.23,1,0,0
cf55dcda-0e28-4e9d-8d40-f6698d26259a,Secondary,-2.25353,29.22525,ON GRID,FOUR_G,4G,0.74,23.9,17.98,0.46,1,0,0
02a18f8b-c5ea-4bf3-89cd-6761dec4f5e8,Primary,-2.24342,29.23097,ON GRID,USB_MODEM,3G,1.65,22.62,19.13,1.4,1,0,1
5c172340-908b-41cf-81c0-6eb135d51a79,Secondary,-2.24133,29.19975,ON GRID,FOUR_G,4G,2.42,24.42,16.55,3.11,1,0,0
95b55625-01c6-40fb-810f-9f32e54d88c8,Primary,-2.23467,29.27031,ON GRID,NONE,None,6.04,19.78,19.52,3.13,1,0,0
478a3388-0d8e-432f-9c6c-ddab2679368d,Primary,-2.23431,29.22647,OFF GRID,NONE,None,2.13,22.04,19.33,2.14,1,0,1
f5975083-ebc0-4190-b656-e245af5b0c13,Primary,-2.234305556,29.22647222,ON GRID,USB_MODEM,3G,2.13,22.04,19.33,2.14,1,0,1
9f649151-4a1c-4e90-b966-57df1d8c0d36,Primary,-2.23247,29.17556,ON GRID,USB_MODEM,3G,5.27,25.49,15.43,3.11,1,0,1
0f9b6495-2dec-47b2-93d4-5951fc438de8,Primary,-2.238,29.33281,OFF GRID,NONE,None,12.78,18.71,17.77,9.95,0,0,1
bc2c0fd9-9bcd-4d2c-a371-20856808ea57,Primary,-2.23797,29.36944,OFF GRID,NONE,None,16.83,18.8,17.74,10.93,1,0,1
5e767ce3-51d7-425a-aa02-e0aeb9ded5cf,Primary,-2.237944444,29.30372222,ON GRID,USB_MODEM,3G,9.57,19.06,18.43,6.72,1,0,1
8e976d26-19a1-4c08-b013-ea42e11e7ecb,Primary,-2.23794,29.30372,ON GRID,USB_MODEM,3G,9.57,19.06,18.43,6.72,1,0,1
a77c56c2-27e7-4588-b828-775ce00d41b8,Secondary,-2.237055556,29.36447222,ON GRID,FOUR_G,4G,16.29,18.65,17.59,10.76,1,0,1
81188161-04a2-4f32-b2fc-55bcc2aff02e,Secondary,-2.236666667,29.37058333,ON GRID,WIMAX,3.5G,16.97,18.67,17.61,10.8,1,0,1
5d940248-fded-4103-a937-455ed36afcb5,Primary,-2.23625,29.317,ON GRID,USB_MODEM,3G,11.06,18.64,17.88,8.21,1,0,1
1bc13b22-b761-4a61-a048-a13a0d888f07,Primary,-2.23625,29.317,OFF GRID,NONE,None,11.06,18.64,17.88,8.21,1,0,1
906e10a1-a150-40b5-af17-777f572c3d2b,Secondary,-2.23483,29.28206,ON GRID,USB_MODEM,3G,7.29,19.34,18.96,4.38,1,0,1
66134060-764d-42e7-8fab-0ebf7438ade9,Primary,-2.22292,29.35789,OFF GRID,NONE,None,15.8,17.05,15.99,9.15,1,0,1
ddc3e094-f033-4c1b-b9dd-2945001ff27f,Primary,-2.22703,29.24672,OFF GRID,NONE,None,4.15,20.16,20.16,1.83,1,0,0
3b447634-447c-4ff6-aa40-99a590903816,Primary,-2.217361111,29.22775,ON GRID,USB_MODEM,3G,3.95,20.42,20.42,3.36,1,0,1
d7207c1a-97d6-4a34-915a-9e4d68b66819,Primary,-2.21736,29.22775,ON GRID,USB_MODEM,3G,3.95,20.42,20.42,3.36,1,0,1
fbd63fe1-590d-4bc3-aa5b-dba5b92855d7,Primary,-2.217166667,29.26622222,ON GRID,NONE,None,6.53,18.19,18.06,2.83,1,0,1
79724657-a03d-4e5e-ab44-0e88b74227b7,Primary,-2.217166667,29.26622222,ON GRID,USB_MODEM,3G,6.53,18.19,18.06,2.83,1,0,1
9756d9ce-bd4e-4bae-8e10-8ba88202ea5d,Secondary,-2.21553,29.20764,ON GRID,WIMAX,3.5G,4.22,21.68,19.18,4.89,1,0,1
c7867e11-1677-4d5c-87a6-9d321bf43d4b,Primary,-2.20108,29.22567,ON GRID,NONE,None,5.68,19.16,19.16,3.13,1,0,1
eb6ed0ad-91ee-4739-b457-ce208224413a,Primary,-2.19756,29.27461,ON GRID,USB_MODEM,3G,8.65,15.83,15.73,2.4,1,0,1
9348cc41-ca40-46fb-ac7b-d76487856aae,Secondary,-2.19753,29.26072,OFF GRID,FOUR_G,4G,7.61,16.56,16.56,0.88,1,0,1
392fd6f9-c430-489d-9f0f-9d759d03ae86,Secondary,-2.197527778,29.26072222,ON GRID,USB_MODEM,3G,7.62,16.56,16.56,0.88,1,0,1
6a64d66f-6cad-4f83-b238-562e1099a973,Secondary,-2.221972222,29.30147222,ON GRID,FOUR_G,4G,9.78,17.38,16.83,6.14,1,0,1
b087190c-f4b9-439f-ab33-c1973db27a56,Secondary,-2.2133333,29.3278611,OFF GRID,NONE,None,12.86,16.01,15.15,8.55,1,0,1
6af0685d-27b8-47b8-ba3f-37dd295a9a8d,Secondary,-2.209305556,29.37336111,OFF GRID,NONE,None,16.72,15.71,14.66,7.91,1,0,1
f8fee0b1-c683-4253-8b2f-7c6cd31d1b87,Primary,-2.191361111,29.31505556,ON GRID,USB_MODEM,3G,12.63,13.76,13.14,6.9,1,0,1
9d65112e-66dd-446c-b0de-bda082bb1a2e,Primary,-2.19136,29.31506,OFF GRID,NONE,None,12.63,13.76,13.14,6.9,1,0,1
62848166-1905-4079-aafc-3d6600c27294,Secondary,-2.18975,29.27925,ON GRID,WIMAX,3.5G,9.62,14.83,14.73,2.96,1,0,1
105d5826-446e-435a-a3ce-1860010b0a29,Secondary,-2.18894,29.29689,OFF GRID,NONE,None,11.14,14,13.67,4.91,1,0,1
b7ca7efc-f289-492d-a802-bcdd7aa37e27,Secondary,-2.180916667,29.369,ON GRID,USB_MODEM,3G,13.55,12.53,11.48,4.76,1,0,1
630e8000-9734-40a3-a293-8f55d86a14fa,Secondary,-2.180916667,29.369,ON GRID,USB_MODEM,3G,13.55,12.53,11.48,4.76,1,0,1
8c9d7887-794e-4cbb-b403-cb325c0c2327,Primary,-2.1765,29.29206,OFF GRID,NONE,None,11.66,12.91,12.73,4.8,1,0,1
d3959c89-1ef2-4da9-b47a-3c6d9b8eb6a4,Secondary,-2.196833333,29.23905556,ON GRID,USB_MODEM,3G,6.5,17.85,17.85,1.58,1,0,1
8857dfa5-8b27-4b30-953d-a4dd866883e1,Secondary,-2.19683,29.23906,ON GRID,FOUR_G,4G,6.5,17.85,17.85,1.58,1,0,1
2c298928-c74b-4fd7-8c50-95c5ebc9c38f,Primary,-2.18803,29.237,ON GRID,USB_MODEM,3G,7.35,17.24,17.24,1.96,1,0,1
02da4ead-86f4-44ed-a33c-7f0f356d481a,Primary,-2.17928,29.25208,ON GRID,USB_MODEM,3G,8.85,15.43,15.43,1.77,1,0,1
174b050f-d8da-4029-8fc7-5ebc4cbb8474,Primary,-2.170833333,29.23705556,ON GRID,USB_MODEM,3G,9.2,15.83,15.83,3.24,1,0,1
f4c98790-ef30-49db-909c-46738bb0f6f7,Primary,-2.17083,29.23706,ON GRID,NONE,None,9.2,15.83,15.83,3.24,1,0,1
f3e89d39-e39d-4188-a5aa-6cec4e5f69b6,Primary,-2.169944444,29.26333333,ON GRID,USB_MODEM,3G,10.33,13.85,13.85,3.01,1,0,1
0fa853b6-7d32-4a64-99a6-a1540aad8a68,Primary,-2.16994,29.26333,ON GRID,USB_MODEM,3G,10.34,13.85,13.85,3.01,1,0,1
e2c64631-0e13-4cde-b3c9-b02a5dbf8d4f,Secondary,-2.15494,29.27653,OFF GRID,NONE,None,12.5,11.65,11.65,5.16,1,0,1
bc85b103-93ea-494e-83d1-a307d0d3f6d8,Secondary,-2.12544,29.25753,ON GRID,NONE,None,12.36,10.82,10.82,5.57,1,0,0
6e35f079-948c-428d-b5d0-92352323c4c8,Primary,-2.16992,29.30547,OFF GRID,NONE,None,13.01,11.71,11.36,6.35,1,0,1
b04f537d-0da7-4ab5-8d10-0e8044157fcc,Secondary,-2.16908,29.2855,OFF GRID,NONE,None,11.79,12.47,12.46,4.61,1,0,1
a1849a1d-7b41-4d9c-bfa4-f87eec6d9625,Secondary,-2.165166667,29.33255556,OFF GRID,NONE,None,11.72,10.66,9.83,3.7,1,0,1
84fc0cbe-1e40-4d62-a1f6-21755888618a,Secondary,-1.54161,29.74428,ON GRID,USB_MODEM,3G,7.88,13.28,4.18,4.43,1,0,1
9dafe334-d35f-4a6b-b8ca-e217f234721b,Secondary,-1.52808,29.75039,ON GRID,FOUR_G,4G,6.51,13.51,5.83,5.38,1,0,1
3d4329e8-d454-4b0c-a6ef-8797f0d42adc,Secondary,-1.49581,29.74614,ON GRID,USB_MODEM,3G,6.21,12.69,4.76,2.13,1,0,1
7c56d77e-4715-4633-92f4-765ea9003931,Secondary,-1.580888889,29.819,ON GRID,USB_MODEM,3G,9.15,22.62,6.94,3.4,0,0,1
ef33c2c6-6d9c-4ad0-90c2-7def023e849c,Secondary,-1.5808888,29.819,ON GRID,WIMAX,3.5G,9.15,22.62,6.94,3.4,0,0,1
068690c3-13c8-44c5-ba90-2a150b23d59e,Primary,-1.56647,29.83931,OFF GRID,NONE,None,8.45,24.18,9.69,4.43,0,0,1
564b2adb-9ef1-4dae-9014-9414f3c38c1f,Secondary,-1.55672,29.80014,ON GRID,NONE,None,6.28,19.7,6.6,0.19,1,0,1
3184c00c-ca8e-4f7e-8956-cfc6bb98d312,Secondary,-1.55308,29.84978,ON GRID,WIMAX,3.5G,7.94,24.91,11.36,5.42,0,0,1
5c4005f1-ac20-4606-b60b-af36f4bd72eb,Primary,-1.54725,29.81411,OFF GRID,NONE,None,5.4,20.9,8.44,1.7,1,0,1
f9946ab1-74b6-4745-ad61-4fd3fda1cb8d,Primary,-1.54411,29.79969,ON GRID,USB_MODEM,3G,4.89,19.26,7.62,1.24,1,0,1
8d18ac14-a092-427f-8281-636a3fec35dc,Primary,-1.52025,29.83456,OFF GRID,NONE,None,4.28,22.63,8.18,2.68,1,0,1
13f15d5b-c83e-463b-9774-9379f2340502,Primary,-1.515861111,29.80711111,OFF GRID,NONE,None,1.85,19.54,5.86,2.93,1,0,1
052f28bf-a929-401c-9be4-7ef5d7404d6e,Primary,-1.515861111,29.80711111,ON GRID,NONE,None,1.85,19.54,5.86,2.93,1,0,1
4d8dd2a7-a3d1-4919-ba3b-debf45f0ba94,Primary,-1.51586,29.80711,OFF GRID,NONE,None,1.85,19.54,5.86,2.93,1,0,1
606301df-e60c-4b64-891b-7eb0dc0d422f,Other,-1.509638889,29.84369444,OFF GRID,NONE,None,4.78,23.56,8.28,1.96,1,0,1
